10 	 100008749 	 100010823 	 LOXL4
10 	 100010934 	 100011324 	 LOXL4
10 	 100011460 	 100012111 	 LOXL4
10 	 100011960 	 100015346 	 RP11-34A14.3
10 	 100012226 	 100013311 	 LOXL4
10 	 100013554 	 100015335 	 LOXL4
10 	 100015497 	 100016538 	 LOXL4
10 	 100016705 	 100017408 	 LOXL4
10 	 100017562 	 100017739 	 LOXL4
10 	 100017922 	 100018767 	 LOXL4
10 	 100018986 	 100019149 	 LOXL4
10 	 100019187 	 100020680 	 LOXL4
10 	 100020885 	 100021793 	 LOXL4
10 	 100021971 	 100022501 	 LOXL4
10 	 100022809 	 100027890 	 LOXL4
10 	 100143626 	 100144705 	 PYROXD2
10 	 100144825 	 100146959 	 PYROXD2
10 	 100147065 	 100147623 	 PYROXD2
10 	 100147065 	 100148112 	 PYROXD2
10 	 100147065 	 100150356 	 PYROXD2
10 	 100147842 	 100148112 	 PYROXD2
10 	 100148266 	 100150356 	 PYROXD2
10 	 100150512 	 100150629 	 PYROXD2
10 	 100150512 	 100150768 	 PYROXD2
10 	 100150840 	 100152190 	 PYROXD2
10 	 100152324 	 100152700 	 PYROXD2
10 	 100152841 	 100154954 	 PYROXD2
10 	 100155051 	 100155149 	 PYROXD2
10 	 100155210 	 100157103 	 PYROXD2
10 	 100157256 	 100159860 	 PYROXD2
10 	 100160015 	 100167340 	 PYROXD2
10 	 100167413 	 100167662 	 PYROXD2
10 	 100167755 	 100170371 	 PYROXD2
10 	 100167755 	 100170697 	 PYROXD2
10 	 100170716 	 100170933 	 PYROXD2
10 	 100170716 	 100174767 	 PYROXD2
10 	 100174053 	 100174490 	 PYROXD2
10 	 100174053 	 100174767 	 PYROXD2
10 	 100174592 	 100174767 	 PYROXD2
10 	 100177484 	 100177933 	 HPS1
10 	 100178015 	 100179803 	 HPS1
10 	 100179916 	 100182127 	 HPS1
10 	 100182271 	 100183361 	 HPS1
10 	 100183426 	 100183511 	 HPS1
10 	 100183645 	 100184071 	 HPS1
10 	 100184132 	 100185299 	 HPS1
10 	 100185478 	 100185576 	 HPS1
10 	 100185478 	 100186973 	 HPS1
10 	 100185743 	 100186973 	 HPS1
10 	 100187022 	 100189331 	 HPS1
10 	 100189400 	 100189549 	 HPS1
10 	 100189400 	 100190329 	 HPS1
10 	 100189647 	 100190329 	 HPS1
10 	 100190428 	 100190889 	 HPS1
10 	 100190428 	 100193698 	 HPS1
10 	 100190428 	 100193741 	 HPS1
10 	 100191049 	 100193698 	 HPS1
10 	 100191049 	 100193741 	 HPS1
10 	 100193849 	 100195030 	 HPS1
10 	 100193849 	 100195393 	 HPS1
10 	 100195172 	 100195393 	 HPS1
10 	 100195530 	 100202882 	 HPS1
10 	 100202715 	 100202882 	 HPS1
10 	 100202998 	 100205058 	 HPS1
10 	 100205162 	 100206565 	 HPS1
10 	 100205171 	 100206565 	 HPS1
10 	 100219497 	 100221508 	 HPSE2
10 	 100219497 	 100242394 	 HPSE2
10 	 100221577 	 100242394 	 HPSE2
10 	 100242540 	 100249809 	 HPSE2
10 	 100249954 	 100374662 	 HPSE2
10 	 100374776 	 100380360 	 HPSE2
10 	 100380466 	 100401605 	 HPSE2
10 	 100401698 	 100453658 	 HPSE2
10 	 100453705 	 100481415 	 HPSE2
10 	 100481586 	 100503641 	 HPSE2
10 	 100481586 	 100903996 	 HPSE2
10 	 100481586 	 100992106 	 HPSE2
10 	 100503814 	 100903996 	 HPSE2
10 	 100773210 	 100773528 	 ARL5AP2
10 	 100904157 	 100992106 	 HPSE2
10 	 100992263 	 100995271 	 HPSE2
10 	 10100762 	 10101255 	 RP5-933E2.1
10 	 10101433 	 10103616 	 RP5-933E2.1
10 	 10103727 	 10105260 	 RP5-933E2.1
10 	 101089388 	 101089539 	 CNNM1
10 	 101089628 	 101089692 	 CNNM1
10 	 101090718 	 101117270 	 CNNM1
10 	 101117413 	 101120593 	 CNNM1
10 	 101120733 	 101121985 	 CNNM1
10 	 101122154 	 101124175 	 CNNM1
10 	 101124274 	 101124713 	 CNNM1
10 	 101124760 	 101128376 	 CNNM1
10 	 101124760 	 101136813 	 CNNM1
10 	 101128438 	 101136813 	 CNNM1
10 	 101136976 	 101147578 	 CNNM1
10 	 101147761 	 101147910 	 CNNM1
10 	 101147761 	 101150064 	 CNNM1
10 	 101148059 	 101150064 	 CNNM1
10 	 101150165 	 101151195 	 CNNM1
10 	 101157444 	 101162338 	 GOT1
10 	 101162480 	 101163227 	 GOT1
10 	 101163392 	 101163482 	 GOT1
10 	 101163632 	 101165514 	 GOT1
10 	 101165618 	 101165895 	 GOT1
10 	 101166007 	 101166484 	 GOT1
10 	 101166607 	 101180382 	 GOT1
10 	 101180563 	 101189980 	 GOT1
10 	 101180563 	 101190206 	 GOT1
10 	 101191023 	 101193304 	 RP11-441O15.3
10 	 101193698 	 101195263 	 RP11-441O15.3
10 	 101195381 	 101195467 	 RP11-441O15.3
10 	 101286224 	 101286381 	 RP11-129J12.2
10 	 101286452 	 101287054 	 RP11-129J12.2
10 	 101286452 	 101287564 	 RP11-129J12.2
10 	 101286962 	 101287752 	 RP11-129J12.1
10 	 101287879 	 101288348 	 RP11-129J12.2
10 	 101288442 	 101290770 	 RP11-129J12.2
10 	 101293247 	 101294743 	 NKX2-3
10 	 101371124 	 101372301 	 SLC25A28
10 	 101372357 	 101373454 	 SLC25A28
10 	 101372357 	 101379803 	 SLC25A28
10 	 101373682 	 101379803 	 SLC25A28
10 	 101373682 	 101380291 	 SLC25A28
10 	 101411968 	 101413583 	 RP11-483F11.7
10 	 101419346 	 101419620 	 ENTPD7
10 	 101419722 	 101421204 	 ENTPD7
10 	 101421386 	 101439019 	 ENTPD7
10 	 101439224 	 101439483 	 ENTPD7
10 	 101439633 	 101445550 	 ENTPD7
10 	 101445653 	 101448452 	 ENTPD7
10 	 101448508 	 101451143 	 ENTPD7
10 	 101451276 	 101455714 	 ENTPD7
10 	 101455880 	 101458292 	 ENTPD7
10 	 101458616 	 101460625 	 ENTPD7
10 	 101458616 	 101460731 	 ENTPD7
10 	 101460816 	 101462270 	 ENTPD7
10 	 101462431 	 101464210 	 ENTPD7
10 	 101462431 	 101482676 	 CUTC
10 	 101473237 	 101476106 	 COX15
10 	 101474476 	 101476106 	 COX15
10 	 101476219 	 101478104 	 COX15
10 	 101478258 	 101480745 	 COX15
10 	 101480826 	 101483714 	 COX15
10 	 101482868 	 101496004 	 CUTC
10 	 101483881 	 101486726 	 COX15
10 	 101486912 	 101487199 	 COX15
10 	 101487321 	 101489311 	 COX15
10 	 101489492 	 101491718 	 COX15
10 	 101492167 	 101496004 	 CUTC
10 	 101492318 	 101496004 	 CUTC
10 	 101496075 	 101499468 	 CUTC
10 	 101499527 	 101502911 	 CUTC
10 	 101503120 	 101503795 	 CUTC
10 	 101503830 	 101507015 	 CUTC
10 	 101507148 	 101510127 	 CUTC
10 	 101507148 	 101514287 	 CUTC
10 	 101510154 	 101514287 	 CUTC
10 	 101514392 	 101515383 	 CUTC
10 	 101542635 	 101544366 	 ABCC2
10 	 101544539 	 101551992 	 ABCC2
10 	 101552117 	 101553309 	 ABCC2
10 	 101553443 	 101553650 	 ABCC2
10 	 101553757 	 101554171 	 ABCC2
10 	 101554226 	 101556855 	 ABCC2
10 	 101557089 	 101558965 	 ABCC2
10 	 101559128 	 101560144 	 ABCC2
10 	 101560321 	 101563777 	 ABCC2
10 	 101564031 	 101565140 	 ABCC2
10 	 101565205 	 101567142 	 ABCC2
10 	 101567279 	 101567841 	 ABCC2
10 	 101567987 	 101569892 	 ABCC2
10 	 101569976 	 101571294 	 ABCC2
10 	 101571360 	 101572776 	 ABCC2
10 	 101572902 	 101577066 	 ABCC2
10 	 101577242 	 101578548 	 ABCC2
10 	 101578715 	 101578847 	 ABCC2
10 	 101579027 	 101590065 	 ABCC2
10 	 101590191 	 101590474 	 ABCC2
10 	 101590609 	 101591369 	 ABCC2
10 	 101591588 	 101591735 	 ABCC2
10 	 101591889 	 101594138 	 ABCC2
10 	 101594293 	 101595849 	 ABCC2
10 	 101596048 	 101601725 	 ABCC2
10 	 101601851 	 101603557 	 ABCC2
10 	 101603658 	 101604080 	 ABCC2
10 	 101604223 	 101605382 	 ABCC2
10 	 101605540 	 101606719 	 ABCC2
